industry,industry_rank,anchor_store_rank,entity_path,enterprise_id,enterprise_name,store_id,region_name,store_name,worker_id,worker_name,worker_gender,worker_age,worker_education,worker_has_health_card,attendance_rows,attended_rows,absent_rows,first_business_date,last_business_date,is_ent_black,is_dept_black,is_white,block_dept_num,remove_black_dept_num
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_273709,worker_460726,女,21.0,未知,是,3,2,1,2026-05-11,2026-05-13,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_235876,worker_985075,男,30.0,未知,是,4,3,1,2026-05-10,2026-05-13,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_090291,worker_755578,男,19.0,未知,是,4,3,1,2026-05-12,2026-05-15,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_414925,worker_214497,女,23.0,未知,是,3,2,1,2026-05-09,2026-05-11,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_789580,worker_945887,男,20.0,未知,是,2,1,1,2026-05-11,2026-05-13,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_001782,worker_044054,男,31.0,未知,是,3,1,2,2026-05-13,2026-05-15,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_572406,worker_870163,男,22.0,未知,是,4,3,1,2026-05-11,2026-05-15,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_454141,worker_472862,女,18.0,未知,是,3,3,0,2026-05-12,2026-05-14,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_161710,worker_882163,女,26.0,未知,是,3,1,2,2026-05-15,2026-05-18,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_302806,worker_318983,女,32.0,未知,是,1,1,0,2026-05-13,2026-05-13,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_148179,worker_469709,女,21.0,未知,是,3,2,1,2026-05-12,2026-05-14,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_985863,worker_648187,女,48.0,未知,是,3,0,3,2026-05-13,2026-05-15,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_882814,worker_522518,女,23.0,大专,是,3,2,1,2026-05-21,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_476233,worker_125979,男,19.0,未知,是,2,1,1,2026-05-13,2026-05-14,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_513056,worker_326166,男,38.0,未知,是,4,3,1,2026-05-13,2026-05-16,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_712712,worker_569912,女,20.0,未知,是,3,2,1,2026-05-13,2026-05-15,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_244432,worker_749916,男,18.0,未知,是,3,2,1,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_255006,worker_940030,女,18.0,未知,是,3,2,1,2026-05-14,2026-05-16,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_531408,worker_882215,男,25.0,未知,是,3,2,1,2026-05-15,2026-05-17,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_711177,worker_866360,男,18.0,未知,是,4,3,1,2026-05-15,2026-05-18,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_569373,worker_969037,女,18.0,未知,是,2,1,1,2026-05-23,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_893419,worker_439507,女,34.0,未知,是,3,2,1,2026-05-17,2026-05-19,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_481188,worker_532783,女,27.0,未知,是,2,0,2,2026-05-17,2026-05-18,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_226461,worker_108604,男,21.0,未知,是,3,2,1,2026-05-17,2026-05-19,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_568868,worker_055703,男,19.0,未知,是,4,2,2,2026-05-16,2026-05-19,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_947231,worker_309950,男,19.0,未知,是,1,1,0,2026-05-23,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_990314,worker_524972,女,18.0,未知,是,3,2,1,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_984629,worker_823915,女,23.0,未知,是,2,1,1,2026-05-17,2026-05-18,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_688493,worker_372031,女,18.0,未知,是,2,1,1,2026-05-26,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_317455,worker_978142,男,21.0,未知,是,3,3,0,2026-05-19,2026-05-21,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_774775,worker_379683,男,18.0,未知,是,6,2,4,2026-05-21,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_398812,worker_518848,男,23.0,未知,是,3,2,1,2026-05-21,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_644581,worker_111307,男,18.0,未知,是,11,10,1,2026-05-18,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_769273,worker_844856,男,18.0,未知,是,3,2,1,2026-05-21,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_005865,worker_734864,女,21.0,未知,是,3,2,1,2026-05-24,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_106885,worker_959026,男,18.0,未知,是,2,1,1,2026-05-20,2026-05-21,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_605089,worker_616781,男,21.0,未知,是,4,2,2,2026-05-28,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_612332,worker_534833,女,27.0,未知,是,2,1,1,2026-05-20,2026-05-21,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_957475,worker_267864,男,18.0,未知,是,4,3,1,2026-05-20,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_066716,worker_703730,男,18.0,未知,是,4,3,1,2026-05-20,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_555831,worker_050823,女,21.0,未知,是,3,2,1,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_706775,worker_259432,男,19.0,未知,是,4,3,1,2026-05-20,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_602718,worker_980358,男,18.0,未知,是,4,3,1,2026-05-21,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_390655,worker_734951,女,18.0,未知,是,4,2,2,2026-05-21,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_184661,worker_837222,女,19.0,未知,是,3,2,1,2026-05-21,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_999510,worker_085471,女,47.0,中专/技校,是,2,1,1,2026-05-20,2026-05-21,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_994618,worker_168996,女,22.0,未知,是,2,1,1,2026-05-25,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_330719,worker_391881,男,46.0,未知,是,4,3,1,2026-05-26,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_543981,worker_089590,女,51.0,未知,是,3,1,2,2026-05-24,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_814051,worker_382864,女,21.0,未知,是,9,7,2,2026-05-21,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_320967,worker_391779,男,18.0,未知,是,2,1,1,2026-05-26,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_287587,worker_363155,男,48.0,未知,是,3,0,3,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_840346,worker_506834,男,18.0,未知,是,2,1,1,2026-05-22,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_615904,worker_647118,女,18.0,未知,是,3,2,1,2026-05-22,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_657990,worker_056215,男,26.0,未知,是,2,0,2,2026-05-22,2026-05-23,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_524477,worker_698633,女,35.0,未知,是,3,2,1,2026-05-22,2026-05-25,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_020495,worker_758712,女,18.0,未知,是,3,1,2,2026-05-28,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_084696,worker_015748,女,20.0,未知,是,3,1,2,2026-05-26,2026-05-29,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_088211,worker_465739,男,18.0,未知,是,4,3,1,2026-05-23,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_752526,worker_852693,女,54.0,未知,是,1,0,1,2026-05-24,2026-05-24,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_366601,worker_018032,男,18.0,未知,是,3,1,2,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_065454,worker_110055,男,44.0,未知,是,2,1,1,2026-05-25,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_883934,worker_696962,男,18.0,未知,是,2,1,1,2026-05-25,2026-05-26,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_483126,worker_402128,女,18.0,未知,是,2,1,1,2026-05-26,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_060487,worker_854378,女,18.0,未知,是,3,2,1,2026-05-26,2026-05-28,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_584743,worker_453008,男,18.0,未知,是,3,2,1,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_477953,worker_091447,男,19.0,未知,是,3,0,3,2026-05-27,2026-05-29,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_888680,worker_470530,女,18.0,未知,是,1,0,1,2026-05-27,2026-05-27,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_866403,worker_782187,男,53.0,未知,是,3,1,2,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_957329,worker_092113,女,22.0,未知,是,3,1,2,2026-05-28,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_885370,worker_766572,男,18.0,未知,是,3,2,1,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_913732,worker_404856,男,18.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_157018,worker_493851,男,20.0,未知,是,2,1,1,2026-05-29,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_843258,worker_101201,男,22.0,未知,是,3,2,1,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_072333,worker_709842,女,18.0,未知,是,3,2,1,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_495595,worker_223017,女,50.0,未知,是,2,1,1,2026-05-29,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_102663,worker_473859,男,26.0,本科,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_579988,worker_146895,男,21.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_207163,worker_454206,男,21.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_162836,worker_446664,男,21.0,未知,是,2,0,2,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_604546,worker_868052,女,18.0,未知,是,1,1,0,2026-05-30,2026-05-30,False,,False,0,0
西餐,2,5,I市禾里西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_774663,I市,I市禾里西餐店,worker_ref_923186,worker_691461,女,19.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
商超,3,1,W市兰亭商超门店,enterprise_ref_534022,合成运营主体_534022,store_ref_031747,W市,W市兰亭商超门店,worker_ref_504625,worker_111797,女,38.0,中专/技校,是,26,26,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,1,W市兰亭商超门店,enterprise_ref_534022,合成运营主体_534022,store_ref_031747,W市,W市兰亭商超门店,worker_ref_402052,worker_896215,女,56.0,高中,是,26,26,0,2026-05-05,2026-05-31,False,,False,0,0
商超,3,1,W市兰亭商超门店,enterprise_ref_534022,合成运营主体_534022,store_ref_031747,W市,W市兰亭商超门店,worker_ref_485912,worker_619275,女,48.0,初中及以下,是,26,26,0,2026-05-01,2026-05-30,False,,False,0,0
商超,3,1,W市兰亭商超门店,enterprise_ref_534022,合成运营主体_534022,store_ref_031747,W市,W市兰亭商超门店,worker_ref_758408,worker_654579,女,47.0,大专,否,26,26,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,1,W市兰亭商超门店,enterprise_ref_534022,合成运营主体_534022,store_ref_031747,W市,W市兰亭商超门店,worker_ref_627399,worker_818385,女,46.0,大专,是,4,4,0,2026-05-04,2026-05-14,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_172381,worker_236369,女,52.0,未知,否,25,25,0,2026-05-01,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_503919,worker_430481,男,41.0,未知,否,25,25,0,2026-05-02,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_814159,worker_004592,女,46.0,未知,否,24,24,0,2026-05-02,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_227168,worker_189503,男,58.0,初中及以下,否,27,27,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_706314,worker_861659,男,57.0,未知,否,24,24,0,2026-05-02,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_509778,worker_424426,女,53.0,未知,否,24,24,0,2026-05-05,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_997940,worker_413338,女,46.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_225740,worker_794279,男,43.0,未知,否,25,24,1,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_440539,worker_410723,男,55.0,未知,否,25,25,0,2026-05-01,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_100282,worker_836336,女,49.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_728270,worker_197736,女,54.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_416972,worker_069904,女,54.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_608894,worker_408422,女,54.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_735923,worker_818486,女,42.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_726067,worker_395495,男,43.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_715125,worker_702998,男,53.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_292519,worker_364409,女,53.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_848859,worker_307300,女,42.0,未知,否,24,24,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_136872,worker_180447,女,54.0,初中及以下,否,26,26,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_182762,worker_293296,男,42.0,未知,是,26,26,0,2026-05-03,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_270096,worker_638904,女,53.0,高中,否,23,23,0,2026-05-04,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_489130,worker_804833,女,42.0,大专,否,26,26,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_495128,worker_230408,女,48.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_874872,worker_636063,女,38.0,未知,否,26,26,0,2026-05-02,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_465493,worker_186775,女,44.0,未知,否,26,26,0,2026-05-01,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_473130,worker_105297,女,50.0,高中,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_091151,worker_319695,女,51.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_402151,worker_132160,女,52.0,未知,是,15,15,0,2026-05-02,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_576968,worker_558882,女,51.0,未知,否,25,25,0,2026-05-01,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_764916,worker_036789,女,52.0,未知,否,22,22,0,2026-05-07,2026-05-31,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_241432,worker_653774,女,51.0,未知,否,22,22,0,2026-05-01,2026-05-30,False,,False,0,0
商超,3,2,J市嘉木商超门店,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_747279,worker_522573,女,53.0,未知,否,23,23,0,2026-05-04,2026-05-31,False,,False,0,0
